title,description,genre
tango libre,"Strażnik więzienny jest zauroczony swoją znajomą z zajęć tanecznych. Pewnego dnia spotykają się znowu – tym razem w więzieniu, do którego ta przychodzi odwiedzić męża. ",drama
safari,Dokument przedstawia legalne polowania na zwierzęta w Afryce.,documentary
baby boy,"Jody jest wiecznym chłopcem. Nie ma pracy, ma za&nbsp;to&nbsp;dwójkę dzieci i&nbsp;coraz więcej zobowiązań. Do tego matka wraz z&nbsp;nowym facetem chcą, żeby się wreszcie wyprowadził.",drama
die mitte der welt,"Nastoletni chłopak wraca po wakacjach do szkoły, gdzie zakochuje się w nowym koledze z klasy.",drama
raw deal,"Szeryf małego miasteczka wkracza w struktury mafii, by pomścić syna swojego przyjaciela. ",thriller
hachiko monogatari,Między profesorem Ueno a psem z rasy akita rozwija się niezwykła więź. ,drama
without remorse,"Komandos John Clark chce pomścić śmierć żony, tym samym wplątuje się w większy spisek. ",drama
before and after," Małe miasteczko na amerykańskiej prowincji. W położonej na uboczu farmie od lat mieszka rodzina Ryanów. Carolyn (Meryl Streep) jest szanowanym lekarzem pediatrą, a Ben... ",drama
conquest of the planet of the apes," Udomowione małpy, źle traktowane i poniżane, zastępują w ludzkich domach dotychczasową służbę. Inteligentny szympans, Cezar, marząc o zemście, sprzedaje się na aukcji niewolników, gdzie próbuje wzniecić bunt. ",adventure
gothic,"Małżeństwo Shelleyów, Claire Clairmont oraz John William Polidori spotykają się na terenie szwajcarskiej posiadłości&nbsp;Lorda Byrona. Wkrótce dochodzi tam do koszmaru.",horror
orokbefogadas," Kata (Katalin Berek) mieszka na wsi i jest samotną wdową po czterdziestce. Utrzymuje intymne kontakty z żonatym mężczyzną (László Szabó) i pragnie mieć z nim dziecko, by... ",drama
tma/svetlo/tma," Krótkometrażowy film Jana Svankmajera był wielokrotnie nagradzany na międzynarodowych festiwalach. Twórcy wspaniale operują animacją gliny, co sprawia, że obraz ma nieco... ",animation
educating rita,Fryzjerka Rita postanawia uzupełnić braki w wykształceniu. Jej nauczycielem zostaje znużony życiem Frank Bryan. ,drama
swept away,Niezadowolona z podróży Amber i włoski marynarz Giuseppe trafiają na bezludną wyspę. Wkrótce rodzi się między nimi gorące&nbsp;uczucie. ,comedy
inferno,Amerykański student w Rzymie i jego siostra w Nowym Yorku badają serię niewyjaśnionych morderstw.,horror
shaft,Czarnoskóry detektyw otrzymuje zlecenie odnalezienia porwanej córki wpływowego gangstera.,crime
stan helsing,"Stan Helsing z przyjaciółmi trafia do domu nawiedzonego przez potwory. Dowiaduje się, że to on ma za zadanie pokonanie ich.",comedy
svideteli putina,"Na podstawie materiałów z lat 1999-2000, relacji świadków wydarzeń, jakie miały miejsce po grudniu 1999 roku oraz własnych refleksji i doświadczeń z tamtego okresu reżyser tworzy filmowy portret Władimira Putina i przełomowego okresu w historii Rosji. ",documentary
lumiere et compagnie, Film zrealizowany z okazji setnej rocznicy narodzin kina. Czterdziestu współczesnych znanych reżyserów zrealizowało krótkie nowele filmowe ręczną kamerą sprzed stu lat.... ,documentary
digging to china,Dziesięcioletnia dziewczynka zaprzyjaźnia się z niepełnosprawnym intelektualnie mężczyzną.&nbsp;,drama
miracle on 34th street," Sieć sklepów Macy'ego organizuje coroczną przedświąteczną paradę. Z powodu niedyspozycji zatrudnionego Św. Mikołaja, zaangażowany zostaje sympatyczny staruszek, Kris... ",drama
bad country,"Detektyw Carter aresztuje płatnego mordercę, który trafia do więzienia, stając się jego informatorem. ",drama
wrzeciono czasu," W domku wśród lasów i bagien mieszka małżeństwo, zanurzone w życiu przyrody. Mąż ma dwie namiętności: kamerę filmową i piękną blondynkę, którą z upodobaniem filmuje. ",drama
napapiirin sankarit," ""Lapońska odyseja"" to komedia o Janne - facecie, który mieszka z Laponii w północnej Finlandii i który robi karierę żyjąc z zasiłku. Inari, jego dziewczyna, jest zmęczona... ",drama
showdown in little tokyo,"Kenner oraz Murata, policjanci i&nbsp;zarazem mistrzowie sztuk walki, stawiają czoła japońskiej mafii terroryzującej Los Angeles.",thriller
dip huet seung hung,"Płatny zabójca, Jeffrey, przyjmuje ostatnie zlecenie, aby opłacić operacje ukochanej.",crime
nil by mouth," Billy (Charlie Creed-Miles) to nastolatek uzależniony od heroiny. Jego matka, Janet (Laila Morse), nie chce pogodzić się z nałogiem syna, ale nie mogąc patrzeć na jego... ",drama
house of usher,"Philip Wintrop przybywa do posiadłości Usherów, aby odwiedzić narzeczoną. Podczas pobytu poznaje historię rodu naznaczonego wielopokoleniową klątwą.",horror
pisma myortvogo cheloveka,"ZSRR, krajobraz po wojnie nuklearnej. Wśród nielicznych ocalałych jest profesor, który w przekonaniu, że jego syn żyje, pisze do niego listy. ",drama
life partners,Historia długoletniej przyjaźni lesbijki z drugą dziewczyną. Nagle między przyjaciółkami pojawia się mężczyzna. ,comedy
the three stooges,"Moe, Larry i Curly postanawiają udać się z misją ratunkową do zagrożonego likwidacją ośrodka opiekuńczego, w którym spędzili dzieciństwo.",comedy
bottle shock,"Właściciel paryskiego sklepu z winami, urządzając konkurs najlepszych trunków, poznaje Jima Barretta - posiadacza małej plantacji w Kalifornii. ",drama
butterfly kisses,W świecie opanowanym przez pornografię młody chłopak zmaga się ze swoimi problemami.,drama
leprechaun,Zamknięty w drewnianej skrzyni Karzeł wydostaje się po dziesięciu latach i postanawia za wszelką cenę odzyskać skradzione mu złoto.,horror
dziura w glowie,"Odwiedzający umierającą matkę aktor spotyka niepełnosprawnego intelektualnie mężczyznę, którego bierze za swojego sobowtóra. ",drama
smiley,"Ashley dowiaduje się o miejskiej legendzie, która głosi, że poprzez internet można przywołać seryjnego mordercę. ",horror
possession,"Po wypadku samochodowym mąż Jessici i jego brat zapadają w śpiączkę. Po jakimś czasie szwagier kobiety budzi się z przekonaniem, że są małżeństwem.",drama
les 7 jours du talion,"Chirurg porywa i torturuje człowieka, który zamordował jego córkę.",thriller
but im a cheerleader,"Rodzice nastoletniej Megan, podejrzewając ją o skłonności homoseksualne, wysyłają dziewczynę na obóz dla osób mających problemy ze sprecyzowaniem własnej orientacji.",comedy
la proie,"Franck ucieka z więzienia, by uchronić swoją rodzinę przed niebezpieczeństwem. ",thriller
sicko,Dokument ukazuje amerykański system opieki społecznej.,documentary
nattevagten," Student prawa, Martin, znajduje pracę na stanowisku nocnego strażnika w instytucie medycznym. Noce ma zamiar spędzić na nauce, ale jedno miejsce nie daje mu spokoju... ",horror
max manus,"Po zajęciu Norwegii przez III Rzeszę, Max Manus wstępuje w szeregi ruchu oporu.",biography
los olvidados,Grupa nastolatków żyjących w meksykańskich slumsach żyje kradnąc i znęcając się nad kalekami. Gdy szef bandy z zemsty zabija dawnego przyjaciela chłopcy mają jeszcze więcej problemów.,drama
wonderstruck,"Przeplatające się historie dwojga dzieci na tle lat 1927/1977. Głuchoniema Rose poszukuje aktorki, której zdjęcia i wycinki prasowe kolekcjonuje w albumie, a Ben po śmierci matki ucieka do Nowego Jorku, by odnaleźć ojca.",drama
na putu, Luna (Zrinka Cvitešić) i Amar (Leon Lučev) są parą. Ich związek narażony jest na nieustanne napięcie. Amar właśnie stracił pracę z powodu nadużywania alkoholu. Luna nie... ,drama
hero wanted,"Lokalny bohater, Liam, mści się na wspólnikach wyreżyserowanego napadu, którzy postrzelili kasjerkę, w której jest zakochany. ",drama
martin,"Martin myśli, że jest wampirem. Przeprowadza się do Pittsburgha, gdzie świętojebliwy wuj i samotna sąsiadka prowokują go do snucia refleksji o własnej naturze. ",drama
the hottie and the nottie, Kiedy Nate zobaczył Cristabel po raz pierwszy miała na sobie różową sukieneczkę z kokardkami i długie rozpuszczone blond włoski. Jego sześcioletnie serce zadrżało i... ,comedy
shurayukihime,"Przez całe życie Yuki&nbsp;szkoli się w sztukach walki, chcąc pomścić śmierć swoich rodziców. ",drama
little italy,"Para młodych ludzi musi ukrywać swój romans przed skłóconymi ojcami, którzy są właścicielami konkurujących pizzerii. ",comedy
the crash reel,"Lucy Walker przygląda się ekstremalnym sportowcom z perspektywy ich ciężkich urazów i pokazuje, że ich pasja to balansowanie na granicy życia i śmierci. ",biography
the children,"Świąteczny wyjazd zaprzyjaźnionych rodzin zmienia się w koszmar, kiedy dzieci z nieznanych przyczyn zaczynają atakować dorosłych. ",horror
tea with mussolini, Film oparty jest na wspomnieniach z dzieciństwa reżysera - Franco Zeffirellego. Historia dzieje się we Florencji w czasie rządów Mussoliniego. Przedstawia życie syna... ,drama
an interview with god,"Dziennikarz po powrocie z Afganistanu boryka się z PTSD i rozpadem małżeństwa. Powoli zatraca się w wywiadzie z mężczyzną, który twierdzi iż jest Bogiem. ",drama
absentia,"Tricia nie może zapomnieć o mężu, który zaginął przed siedmioma laty. W powrocie do normalności pomaga jej siostra Callie.",horror
against the ropes,Podczas ulicznej bójki Jakie Kellen dostrzega Luthera Shawa. Kobieta zostaje jego menedżerką i postanawia uczynić z niego mistrza boksu.,comedy
deathwatch,"Front I wojny światowej, 1917 rok. Grupa brytyjskich żołnierzy trafia do niemieckich okopów, gdzie zagraża im nie tylko wojsko przeciwnika. ",horror
love dont cost a thing,"Alvin w zamian za naprawę samochodu prosi Paris, by udawała jego dziewczynę.",comedy
interview with a hitman,"Bezwzględny zabójca, zdradzony przez najbliższych, pozoruje własną śmierć i ucieka do Londynu.",thriller
father of the year,"Dwaj przyjaciele zastanawiają się, czyj ojciec wygrałby bójkę. Sprawy wymykają się spod kontroli, kiedy jeden z nich postanawia to sprawdzić.&nbsp;",comedy
bakemono no ko,"Samotny chłopiec Ren, przemierzając tokijskie ulice, trafia do świata potworów. Wkrótce poznaje mistrza miecza o imieniu Kumatetsu - bestię, który postanawia szkolić chłopca.",fantasy
buffy the vampire slayer,"Nastoletnia Buffy dowiaduje się, że jej przeznaczeniem jest walka z wampirami.",horror
the windmill massacre,"Jennifer dołącza do turystów, zwiedzających holenderskie wiatraki. Po zatrzymaniu się przy jednym z nich, jej towarzysze zaczynają znikać.",horror
fletch,"Dziennikarz&nbsp;otrzymuje tajemniczą propozycję od nieznajomego&nbsp;i rozpoczyna prywatne śledztwo, by wyjaśnić jej okoliczności. ",comedy
the crow: wicked prayer,"Jimmy i jego dziewczyna zostają zamordowani przez satanistyczny gang Jeźdźców Apokalipsy. Mężczyzna odradza się, by pomścić śmierć ukochanej.",fantasy
haunted,"Profesor Ash przyjeżdża do wiejskiej posiadłości w Anglii na zaproszenie niani. Kobieta chce, by naukowiec zweryfikował, czy jest ona nawiedzana przez duchy. ",horror
outland,"Na Io, księżyc Jowisza, zostaje wysłany nowy szeryf. Jego uwagę zwraca wysoki odsetek mających tam miejsce samobójstw.",thriller
catch that kid,"Dwunastoletnia dziewczynka wraz z dwoma przyjaciółmi włamuje się do banku, by zdobyć pieniądze na leczenie ojca.",comedy
shadowboxer,"Płatna zabójczyni nie wykonuje zlecenia, gdy odkrywa, że jej potencjalna ofiara jest w ciąży. ",drama
into the mind,"Narciarze ryzykują życiem, podejmując sportowe i mentalne wyzwanie, jakie stawia im natura, strach oraz własne ograniczenia.",documentary
the evening star,"Po śmierci córki Aurora zostaje prawną opiekunką swoich wnuków, które wchodzą w burzliwy okres dojrzewania.",drama
extraterrestrial,Grupa przyjaciół spędza weekend w lesie. Miejsce ich&nbsp;wypoczynku odwiedzają kosmici.,horror
small apartments," W pułapce zaniedbanego mieszkania w LA, Franklin Franklin (Matt Lucas) znajduje na kuchennej podłodze zwłoki właściciela lokalu. Chaosu dopełniają ekscentryczni sąsiedzi:... ",comedy
lapollonide (souvenirs de la maison close), Akcja filmu rozgrywa się za murami luksusowego domu uciech L'Apollonide u schyłku XIX wieku. Placówka dożywa swych ostatnich dni. Dziewczyny za wszelką cenę chcą spłacić... ,drama
walking with dinosaurs,"Kinowa wersja słynnego serialu BBC o prehistorycznych gadach, zrealizowana w cyfrowym 3D.",animation
heavens gate,"Zamożni hodowcy bydła wynajmują płatnych zabójców, aby pozbyć się imigrantów z Europy Wschodniej, których uważają za złodziei. ",western
skinwalkers,"Strzeżony przez bliskich mały Timothy nie wie, że jest elementem przepowiedni, według której zadecyduje o losie wilkołaków.",horror
the hunters prayer, Płatny morderca pomaga młodej kobiecie pomścić śmierć jej rodziny. ,thriller
the order,"Syn zaginionego archeologa, poszukując ojca, przypadkowo wpada na trop średniowiecznej sekty religijnej.",action
the quiet american,Brytyjski reporter i amerykański agent rywalizują o względy młodej Wietnamki w cieniu I wojny indochińskiej.,thriller
hap," Co może się stać z miłością, gdy pewnego dnia pełna energii i wewnętrznej siły kobieta dowiaduje się, że ma przed sobą ledwie trzy miesiące życia? Taka sytuacja zastaje... ",drama
macgruber,Agent do zadań specjalnych stara się powstrzymać terrorystę przed zniszczeniem Waszyngtonu.,comedy
the numbers station,"Po nieudanym zleceniu agent CIA zostaje przeniesiony do ochrony stacji szyfrującej, która zostaje zaatakowana przez terrorystów. ",thriller
gun shy,Borykający się z problemem wiary we własne możliwości agent policyjny otrzymuje zadanie przygotowania zasadzki na mafijnych bossów. ,comedy
la gomera," ""La Gomera"" zaczyna się jak klasyczny czarny kryminał, by szybko skręcić w rejony kina autorskiego. Głównym bohaterem jest skorumpowany policjant (Vlad Ivanov), który... ",comedy
patrick,Mały mops zmienia poukładane życie Sary nie do poznania. ,family
critters 2: the main course,"Małe, włochate istoty z kosmosu wylęgają się w mieście Grover Bend i sieją spustoszenie wśród mieszkańców.",horror
medea,"Medea z miłości do Jazona zdradza własnego ojca i zabija brata. U boku wymarzonego męża wiedzie jednak życie wygnańca, a ukochany wkrótce zamierza wziąć sobie nową żonę. ",drama
lata dwudzieste... lata trzydzieste,"Inżynier Adam Dereń pragnie zemścić się na swoich wspólnikach. Mężczyzna za pieniądze biznesmenów nabywa teatr muzyczny, który zamierza doprowadzić do bankructwa. ",comedy
camp rock,"Młoda dziewczyna spędzająca wakacje na obozie muzycznym postanawia kłamać w sprawie pracy swojej matki, aby zaprzyjaźnić się z bogatymi koleżankami. ",family
the september issue," Film dokumentaly ukazuje Annę Wintour, redaktor naczelną sławetnego magazynu modowego Vogue, oraz jej przygotowania do największego jesiennego wydania numeru - Wrzesień... ",documentary
pierscionek z orlem w koronie,"Marcin, uczestnik powstania warszawskiego wierzy w możliwość porozumienia z władzą ludową. Postanawia nawiązać kontakt. ",drama
max steel,"Zwyczajny szesnastolatek odkrywa, że jego ciało wytwarza bardzo silną energię. Wkrótce jako Max Steel dostaje zadanie uratowania Ziemi. ",adventure
mondo cane,"Dokument zestawia ze sobą obyczaje cywilizowanego świata i ludów prymitywnych. Ukazuje tym samym, niezależne od stopnia społecznego rozwoju, zezwierzęcenie rzeczywistości.",documentary
red dawn,"Kiedy Stany Zjednoczone zostają najechane przez komunistów, grupa nastolatków próbuje odzyskać kraj. ",thriller
superman iv: the quest for peace,"Lex Luthor ucieka z więzienia i tworzy człowieka, który siłą dorównuje Supermanowi.",action
my life,Umierający na raka Bob postanawia sfilmować kilka ostatnich miesięcy swojego życia. Mężczyzna chce pozostawić po sobie pamiątkę nienarodzonemu dziecku. ,drama
obitaemyy ostrov,"Maksym ląduje awaryjnie na nieznanej planecie, którą rządzą autorytarni władcy. Zaskoczony panującą niesprawiedliwością staje w obronie dyskryminowanych mieszkańców. ",adventure
something new,Kenia umawia się na randkę w ciemno z architektem ogrodów. Wybranek nie odpowiada oczekiwaniom dziewczyny. ,drama
grupo 7,"Opowieść o uprzywilejowanej grupie do zadań specjalnych, która działa ponad prawem.",drama
asylum,"Wielka Brytania, lata 50. XX wieku. Żona psychiatry Stella wdaje się w romans z niebezpiecznym pacjentem szpitala dla umysłowo chorych.",drama
the girl king,Ekstrawagancka szwedzka królowa Krystyna próbuje zwalczyć konserwatystów przeciwnych jej pomysłom na modernizację kraju.,biography
"20,000 leagues under the sea",Na morzach i ocenach grasuje tajemniczy potwór. Najpotężniejszy amerykański okręt wojenny udaje się w poszukiwaniu bestii. ,adventure
bleeder,"Lousie zachodzi w ciążę, ale jej związek z Leo przechodzi kryzys. Mężczyzna staje się agresywny. ",drama
college,"Trzech licealistów, chcąc zaznać studenckiego życia, postanawia spędzić weekend na terenie kampusu pobliskiego uniwersytetu. ",comedy
hohokekyo tonari no yamada-kun,Pięcioletnia Nonoko i&nbsp;reszta zwariowanej rodzinki Yamada przeżywają fantazyjne przygody i&nbsp;pokonują wyzwania dnia codziennego we&nbsp;współczesnej Japonii.,family
limage manquante,"Rithy Panh przy pomocy glinianych figurek, archiwalnych materiałów i narracji odtwarza zbrodnie popełnione przez Czerwonych Khmerów w latach 1975-1979.",documentary
men,"Młoda kobieta po śmierci męża wyjeżdża na samotne wakacje do angielskiej posiadłości, by pozbyć się prześladujących ją wspomnień. ",thriller
luccello dalle piume di cristallo," Pierwszy film Dario Argento, którego akcja rozgrywa się w Rzymie. Młody amerykański pisarz, Sam (Tony Musante), jest świadkiem próby morderstwa młodej kobiety. Wydarzenie... ",crime
onirica,"Żona i przyjaciel Adama giną w wypadku, który on ledwo przeżył. Od tej pory dręczą go koszmary, które zaczynają się spełniać.",drama
swimming with sharks,Młody i naiwny asystent producenta filmowego znosi szykany ze strony despotycznego szefa.,drama
behind the candelabra,"Historia jednego z najlepiej opłacanych artystów w Las Vegas i ikony homoseksualistów, Liberace'a, oraz jego burzliwego związku ze Scottem Thorsonem. ",biography
the man who laughs,"Król karze swojego poddanego, umieszczając uśmiech na twarzy jego syna. Chłopiec dostaje się pod skrzydła wędrownego wodzireja i zdobywa sławę. ",drama
kochegar,"Weteran amii radzieckiej pracuje w kotłowni przy piecach, gdzie trafiają zwłoki ofiar mafijnych porachunków.",drama
simon birch,"Młody chłopiec wierzy, że Bóg wyznaczył dla niego specjalne zadanie do spełnienia.",drama
against all odds,"Były futbolista otrzymuje od miejscowego gangstera zlecenie odnalezienia pewnej kobiety, której urokowi trudno się oprzeć.",drama
die gottliche ordnung,"Młoda gospodyni domowa zaczyna walczyć o prawa wyborcze kobiet, zmagając się z konserwatywną społecznością szwajcarskiego miasteczka. ",comedy
las," Akcja filmu toczy się w dwóch czasoprzestrzeniach. Starzec prowadzi syna przez las, a jednocześnie leży pod jego opieką, przykuty do łóżka śmiertelną chorobą. Film... ",drama
ho voglia di te,"Po dwóch latach spędzonych w Ameryce Step wraca do Rzymu, gdzie poznaje ekscentryczną Gin. ",comedy
sorstalansag," Film został nakręcony na podstawie powieści Imre Kertesza, za którą w roku 2002 otrzymał prestiżową nagrodę Nobla. Opowiada o losach czternastoletniego chłopca - Gyuri... ",drama
sleepwalkers,"Charles i jego matka są mistycznymi istotami, które żywią się witalnością młodych dziewic. Na swoją kolejną ofiarę wybierają nastoletnią Tanye.",horror
gerontophilia,"Osiemnastoletni Lake ma kochającą dziewczynę, ale pewnego dnia odkrywa, że bardziej interesują go dużo starsi mężczyźni. ",comedy
gangster no. 1,Niezwykle brutalny i ambitny młody gangster postanawia przejąć kontrolę nad gangiem. ,drama
shane,"Rodzina Starrettów jest nękana przez bandę Rufusa Rykera, która chce przejąć pola uprawne. Rewolwerowiec Shane zamierza pomóc farmerom w walce ze zbirami. ",western
the prototype,"Wojsko próbuje wyśledzić humanoidalnego drona, który ucieka z zakładu wojskowego.",action
mes nuits sont plus belles que vos jours,Tracący pamięć Lucas poznaje aktorkę Blanche. Razem spędzają kilka dni i nocy w nadmorskiej miejscowości. ,drama
at middleton,"Edith przyjeżdża z córką do Middleton, by zwiedzić potencjalną dla niej uczelnię - podobnie jak George i jego syn. Pomiędzy rodzicami rodzi się miłość.",romance
herz aus glas," W jednej z wiosek w dziewiętnastowiecznej Bawarii umiera wynalazca rubinowego szkła, zabierając tajemnicę dzieła swojego życia do grobu. Jego śmierć w znaczący sposób... ",comedy
as you like it,Rosalinda zostaje wygnana z królestwa. Schronienie znajduje w pobliskim lesie.,drama
skammen,Podczas wojny domowej Jan oraz Eva szukają schronienia na wyspie. Konflikt dociera jednak i tam. ,drama
polish wedding," Dzieje licznej polskiej rodziny w Ameryce. Jadzia Pzoniak (Lena Olin) jest głową domu, żoną Bolka (Gabriel Byrne) i matką pięciorga dzieci. Za mąż wyszła będąc w... ",drama
a shine of rainbows,"Nieśmiały ośmiolatek zostaje adoptowany przez optymistkę, której mąż nie jest zachwycony wyborem żony.",drama
hes all that,Influencerka&nbsp;podejmuje się niełatwego zadania — ma zmienić największego nieudacznika w szkole&nbsp;w króla balu maturalnego.,comedy
isi &amp; ossi,"Córka miliarderów zawiązuje sojusz z&nbsp;synem biedującej samotnej matki, aby zdobyć pieniądze na&nbsp;spełnienie marzeń o&nbsp;gotowaniu i&nbsp;boksowaniu.",comedy
same kind of different as me,Samolubny handlarz dziełami sztuki wyznaje żonie niewierność. Kobieta wybacza i zmusza go do pracy na rzecz bezdomnych w schronisku.,drama
toiset tytot,Trzy dziewczyny stojące u progu dorosłości prowadzą prowokujący wideopamiętnik. ,drama
der kommer en dag,W 1967 r. dwaj bracia z&nbsp;Kopenhagi trafiają do&nbsp;sierocińca zarządzanego przez okrutnego dyrektora. W chłopcach stopniowo narasta bunt.,drama
semi-pro,"Jackie Moon jest właścicielem, trenerem i czołowym zawodnikiem drużyny koszykarskiej Flint Tropics. Kiedy przed jego zespołem stanie szansa przejścia do ligi NBA postara się ją wykorzystać. ",comedy
the dish &amp; the spoon,Młoda kobieta rozgoryczona zdradą męża wsiada w samochód i jedzie nad morze. Po drodze spotyka chłopaka zagubionego tak samo jak ona.,drama
paradise kiss,"Yukari to wzorowa uczennica elitarnego liceum. Pewnego dnia dziewczyna poznaje projektantów, którzy zamierzają zaangażować ją w roli modelki. ",comedy
medianeras," Pierwszy fabularny film argentyńskiego reżysera Gustavo Taretto powstał w oparciu o dobrze przyjętą przez krytyków i publiczność produkcję ""Medianeras"". Film stanowi... ",drama
family plot,"Starsza, zamożna kobieta postanawia odnaleźć siostrzeńca, by przekazać mu swój majątek. Do poszukiwań spadkobiercy wynajmuje wróżkę, która jest oszustką.",crime
adam resurrected,Mężczyzna ocalały z Holocaustu próbuje nauczyć się normalnie żyć. ,drama
locked down,"Losy pary, która właśnie postanowiła się rozstać, ale lockdown zmusił ich do pozostania pod jednym dachem. Przymusowa sytuacja zbliża ich w najbardziej zaskakujący sposób.",comedy
epitafium dla barbary radziwillowny,Zygmunt August wspomina lata spędzone z Barbarą Radziwiłłówną. ,drama
paradise now," Palestyna, dwaj przyjaciele z dzieciństwa, Khaled i Said, zostają zwerbowani do przeprowadzenia samobójczego zamachu bombowego w Tel Awiwie. Kiedy są już na granicy z... ",drama
cisza," Wiosna 1978. Szymon jest małym chłopcem. Bawiąc się z kolegami podczas Lanego Poniedziałku, niechcący staje się sprawcą wypadku samochodowego, w którym giną rodzice... ",drama
vykradena pryntsesa: ruslan i ludmila,"Ukochaną Remika porywa zły czarnoksiężnik, chłopak wraz z grupą zwierzaków wyrusza jej na odsiecz. ",animation
greetings from tim buckley," W 1991 roku Jeff Buckley, nieznany dwudziestoczteroletni muzyk z Los Angeles zostaje zaproszony do uczestnictwa w organizowanym w Nowym Jorku koncercie. Wydarzenie ma być... ",biography
american satan,"Członkowie zespołu rockowego rzucają studia i przenoszą się do Kalifornii, aby zrealizować swoje marzenie.",thriller
accattone," Pokazany na festiwalu filmowym w Wenecji w 1961 roku, film Piera Paolo Pasoliniego wzbudził burze protestów, ale i lawinę entuzjazmu. W środowisku lumpenproletariatu na... ",drama
timer,"Większość ludzi posiada wbudowane urządzenie, które odlicza czas do spotkania przeznaczonego partnera życiowego. Mimo to Oona nie może znaleźć właściwego dla siebie mężczyzny.",drama
zwei leben,"Kathrine dowiaduje się, że jest jednym z dzieci urodzonych w ramach programu ""Lebensborn"". Postanawia poznać sekret swego pochodzenia.",drama
every secret thing,"Detektyw rozwiązuje zagadkę zaginionych dzieci oraz dwóch młodych kobiet, które siedem lat wcześniej zostały umieszczone w ośrodku resocjalizacyjnym za spowodowanie śmierci niemowlęcia.",drama
lux terna," ""Lux Aeterna"" to hipnotyczna, diabelska i pełna czarnego humoru opowieść o kulisach powstawania pewnego filmu reklamowego, którego realizacja wymknęła się spod kontroli.... ",drama
code name: the cleaner,"Mężczyzna, który cierpi na zaniki pamięci zostaje wrobiony w zabójstwo agenta FBI.",comedy
zamiana,"Pan prezydent jest silnym i uwielbianym przez kobiety mężczyzną, a jego żona to typ szarej myszki. Nieoczekiwanie ich osobowości zaczynają się zmieniać. ",comedy
the ladykillers,"Starsza pani staje na drodze grupie złodziei, która planuje obrabować bank. ",comedy
ca$h,Mające problemy finansowe młode małżeństwo z Chicago przypadkowo wchodzi w posiadanie walizki zawierającej znaczną ilość gotówki. Wkrótce para staje się celem angielskiego gangstera szukającego swojej własności. ,crime
a dark song,Po śmierci syna Sophia szuka pomocy u okultysty obeznanego w pradawnych rytuałach przywołań dusz. Mężczyzna nie domyśla się prawdziwych intencji kobiety.,drama
pojkarna,"Trzy gnębione w szkole nastolatki znajdują kwiat, który przemienia je w chłopców. ",drama
listen to me marlon,"Aktor przez lata nagrywał audio-pamiętniki, w których wyrażał opinie na temat zawodu, sławy i opowiadał o życiu osobistym. Dokument wykorzystuje zdjęcia oraz filmy z prywatnego archiwum artysty.",biography
kurt cobain about a son," Film złożony jest z fragmentów 25 - godzinnego wywiadu przeprowadzonego z Kurtem Cobainem przez dziennikarza muzycznego Michaela Azerrada do jego książki ""Come As You... ",documentary
vive la france,Feruz i Muzafar dostają zadanie dokonania samobójczego zamachu. Mają rozbić samolot pasażerski o wieżę Eiffla.,comedy
school ties,Zdolny futbolista ukrywa przed kolegami swoje żydowskie pochodzenie. Chce ukończyć prestiżową szkołę i dostać się na Uniwersytet Harvarda.,drama
zmory," Film opowiada o dojrzewaniu wrażliwego chłopca. Jest jednym z ważniejszych debiutów w powojennym kinie polskim. Stanowi ciąg luźno powiązanych epizodów i ukazuje, jak na... ",drama
parenthood,Wielopokoleniowa rodzina Buckmanów stara się wspierać swoje dzieci w troskach i niepowodzeniach. ,drama
see spot run," Fabuła ""Agencie Podaj Łapę"" jest dosyć specyficzna, bowiem jednym z głównych bohaterów tej zwariowanej komedii jest superpies FBI do zadań specjalnych. W sekwencji... ",comedy
dolphin tale,"W parku wodnym młody chłopiec przywiązuje się do delfina, który jest pozbawiony płetwy. Miejscowy naukowiec postanawia stworzyć dla zwierzęcia protezę.",drama
eye for an eye,Morderca córki Karen zostaje uniewinniony. Zdesperowana matka postanawia sama wymierzyć sprawiedliwość.,drama
blue eyed," Film przedstawia przebieg doświadczenia, jakie przeprowadziła w 1995 roku Jane Elliott walcząca przeciwko rasizmowi w Stanach Zjednoczonych. Eksperyment polegał na... ",documentary
san wa,"Dwaj śmiałkowie, podążając tropem legend i snów, odkrywają największą tajemnicę antycznych Chin.",fantasy
volki i ovtsy. beeezumnoe prevrashchenie,"Szary, syn przywódcy stada wilków, przez niefortunne zaklęcie budzi się w owczej skórze. ",animation
loves labours lost," Ekranizacja komedii Williama Szekspira. Opowieść o czterech przyjaciołach, którzy ślubowali, iż nigdy się nie ożenią. Niestety, jak zwykle w takich sytuacjach bywa... ",musical
sen o warszawie,"Dokument przedstawia życie i twórczość Czesława Niemena w oparciu o materiały archiwalne, wypowiedzi rodziny, krytyków oraz dziennikarzy.",biography
to be or not to be,Trwa okupacja Warszawy. Aktorzy teatru próbują pokrzyżować plany niemieckiemu szpiegowi. ,drama
being human,"Pięć historii rozgrywających się w różnych epokach opowiada o istocie człowieczeństwa, której bez względu na czas i miejsce poszukuje główny bohater każdej z nich, Hector.",drama
across the hall," Film ""Across the Hall"" jest rozwinięciem krótkometrażowego filmu o tym samym tytule. Thriller Alexa Merkina prowadzi nas przez losy trójki bohaterów: młodego mężczyzny,... ",thriller
ballada o soldate,"Szeregowy Alosza za zniszczenie dwóch niemieckich czołgów dostaje urlop i jedzie do rodzinnego kołchozu, aby zobaczyć matkę.",drama
