title,description,genre
super size me,Morgan Spurlock postanawia przez miesiąc odżywiać się wyłącznie w restauracjach McDonald's i ograniczyć ruch - jak przeciętny Amerykanin. ,documentary
the crow," Rok po śmierci Eric Draven powraca jako anioł zemsty, by pomścić morderstwo swoje oraz ukochanej Shelly. W misji towarzyszy mu czarny kruk, który jest łącznikiem ze światem żywych. ",fantasy
beethoven,"Mały bernardyn przypadkowo trafia pod dach państwa Newtonów. Dzieciaki zauroczone szczeniakiem nadają mu imię Beethoven i przekonują niechętnego ojca, by pozwolił im go zatrzymać.",family
stuart little,"Państwo Malutcy, pragnąc adoptować dziecko, odwiedzają sierociniec. Na miejscu spotykają małą mysz o imieniu Stuart, którą postanawiają zabrać do domu. ",family
broken city,"Wykonując zlecenie dla burmistrza, były policjant Billy Taggart zostaje wplątany w ogromny skandal. ",crime
the spongebob movie: sponge out of water,"Gdy zostaje wykradziony sekretny przepis na kraboburgery, SpongeBob łączy siły ze swoim wrogiem Planktonem, by pokonać nikczemnego złodzieja. ",animation
the guest,"Zwolniony ze służby żołnierz zaprzyjaźnia się z rodziną kolegi, który zginął na misji. Po tym, jak zostaje przyjęty do ich domu, w okolicy mają miejsce serie niewyjaśnionych morderstw.",thriller
eurovision song contest: the story of fire saga,"Dwoje małomiasteczkowych piosenkarzy postanawia spełnić marzenia, biorąc udział w&nbsp;największym konkursie wokalnym świata.",comedy
city of lies,"Detektyw Russell Poole oraz dziennikarz Jack Jackson łączą siły, by rozwiązać sprawę zagadkowych morderstw raperów Tupaca Shakura i Notoriousa B.I.G. ",biography
look whos talking,Historia opowiadana z perspektywy nowo narodzonego dziecka. Jego matka zaszła w ciążę ze swoim żonatym pracodawcą. Niespodziewanie w jej życiu pojawia się sympatyczny taksówkarz.,family
a night at the opera,Przebiegły menedżer oraz dwaj szaleni przyjaciele pomagają odnieść sukces parze wokalistów operowych. ,family
rudy kapitan,Detektyw usiłując rozwikłać zagadkę kryminalną wplątuje się w niebezpieczną grę. ,crime
godzilla vs. kong,"Król Potworów z nieznanych przyczyn zaczyna siać spustoszenie na całym globie. W obliczu zagrożenia, grupa ludzi postanawia przeciwstawić mu mitycznego Konga.",action
experimenter,"Historia znanego psychologa Stanleya Milgrama, który w 1961 roku przeprowadził serię eksperymentów sprawdzających podatność na posłuszeństwo zwierzchnikowi.",biography
die hard: with a vengeance,"Terrorysta szantażuje mieszkańców Nowego Jorku szeregiem zamachów. Jeśli policjant John McClane nie spełni jego żądań, dojdzie do kolejnych ataków.",thriller
hierro,Podczas wakacji na odludnej wyspie znika syn Marii. Pozostawiona sama sobie kobieta rozpoczyna własne śledztwo. ,thriller
foxcatcher,Rywalizujący z bratem zapaśnik Mark Schultz zostaje zaproszony przez multimilionera Johna du Ponta do jego posiadłości i wzięcia udziału w przygotowaniach do Olimpiady w Seulu.,biography
pride and prejudice and zombies,"Siostry Bennett przeżywają miłosne perypetie, gdy w Hertfordshire wylęgają się zombie.",horror
harry potter and the chamber of secrets,Uczniom i nauczycielom słynnej szkoły magii grozi niebezpieczeństwo. Tylko młody czarodziej Harry może przywrócić dawny porządek. ,family
rambo iii,"Rambo wyrusza do Afganistanu, aby uratować swojego przyjaciela pułkownika Trautmana. ",action
storks,Bociany od dłuższego czasu nie zajmują się roznoszeniem dzieci. Jednak przez pomyłkę otrzymują zlecenie na doręczenie niemowlaka.,animation
the ritual,"Czwórka dawnych przyjaciół, którzy ostatnio rzadko się widują, wybiera się do Szwecji na wędrówkę po górach - być może ich ostatnią.&nbsp;",horror
planeta singli 3,Ania i Tomek planują wesele na wsi u rodziny mężczyzny. Niespodziewany przyjazd ojca pana młodego jeszcze bardziej wszystko komplikuje. ,comedy
the brave little toaster,"Grupa domowych sprzętów pod wodzą małego tostera postanawia odnaleźć swoich właścicieli, którzy wyprowadzili się i nie zabrali ich ze sobą.",animation
wish dragon,"Nastoletni Din tęskni za koleżanką z dzieciństwa. Pewnego dnia spotyka spełniającego życzenia smoka, który pokazuje mu możliwości, jakie daje magia.",animation
kinematograf,"Szalony geniusz poświęca się konstruowaniu wynalazku, którym chce zmienić świat, ignorując schorowaną&nbsp;żonę.",animation
banlieue 13: ultimatum,Władze Paryża decydują się wysadzić w powietrze 13 dzielnicę zamieszkałą przez przestępców. Leito i Damien postanawiają temu zapobiec.,action
the dark crystal,"Jen udaje się w podróż, aby odnaleźć brakujący odłamek ciemnego kryształu i przywrócić równowagę wszechświata. ",family
miss peregrines home for peculiar children,"Jake przybywa na tajemniczą wyspę, by odkryć prawdę o dziwnym domu, w którym mieszkał jego dziadek.",fantasy
how to train your dragon: the hidden world,"Gdy Czkawka zmaga się zadaniami wodza Berk, Szczerbatek trafia na trop tajemniczej smoczycy.",animation
a quiet place,"Pięcioosobowa rodzina stara się przetrwać w świecie pełnym potworów, które stanowią śmiertelne niebezpieczeństwo, a zwabia je najmniejszy hałas.",horror
the nines," Film opowiada trzy różne historie, które tylko pozornie nie są ze sobą związane. Poznajemy aktora, który gra w serialu Laboratorium zbrodni, dobrego scenarzystę, który... ",drama
sudden impact,"Inspektor Callahan tropi mordercę, który z zimną krwią dokonuje egzekucji na swoich ofiarach.",crime
black knight,"Pracownik parku rozrywki, Jamal w wyniku urazu głowy przenosi się do średniowiecza.",comedy
zootopia,"Nick Bajer – żyjący z drobnych przekrętów szczwany lis, i Judy Hops – pierwszy w historii królik zatrudniony w policji, łączą siły, by rozwiązać pewną kryminalną zagadkę.",animation
maiden,"Historia Tracy Edwards, kucharki na czarterowych łodziach, która została kapitanem pierwszej żeńskiej ekipy, jaka weszła do Whitbread Round the World Race w 1989 roku.",documentary
alphabet,Dokument opowiada o różnych metodach wychowywania dzieci i ich wpływie na rozwój intelektualny jednostki. ,documentary
ruby sparks,Powołana do życia bohaterka książki Ruby wywraca świat do góry nogami swojemu twórcy.,fantasy
the numbers station,"Po nieudanym zleceniu agent CIA zostaje przeniesiony do ochrony stacji szyfrującej, która zostaje zaatakowana przez terrorystów. ",thriller
my summer of love,"Bogata i rozpieszczona Tamsin spędza wakacje na wsi w Yorkshire, gdzie poznaje miejscową dziewczynę, Monę. Między nastolatkami rodzi się uczucie.",drama
saga - curse of the shadow,"Walczący w służbie światła człowiek, wygnany ze swego plemienia ork oraz dotknięta klątwą elfka jednoczą siły, by zapobiec odrodzeniu się prastarego zła.",fantasy
sky high,Will rozpoczyna naukę w szkole dla superbohaterów. Z powodu nieprzejawiania żadnych mocy trafia do najsłabszej klasy.,family
eragon,"Siedemnastoletni Eragon znajduje tajemnicze jajo, z którego wykluwa się smok. Chłopak staje się jego jeźdźcem.&nbsp;",family
aquaman,"Arthur Curry niechętnie stara się przejąć władzę w podwodnym królestwie Atlantydy, żeby zapobiec wojnie z ludźmi żyjącymi na powierzchni.",action
the princess bride,"Wesley pragnie uratować ukochaną z dzieciństwa, która jest narzeczoną złego księcia Humperdincka.",family
collide,Młody Amerykanin podejmuje się przemytu narkotyków na terenie Niemiec.,thriller
4.3.2.1.," Podczas gdy Jo (Emma Roberts) musi pracować w supermarkecie, jej przyjaciółki wyruszają aby odbyć własne przygody: Cassandra (Tamsin Egerton) leci do Nowego Jorku na... ",crime
a perfect getaway,Dwie pary kochanków wyjeżdżają na Hawaje. Dochodzi tam do fali morderstw. ,thriller
sing 2,"Aby wystąpić w teatrze Crystal, Buster Moon i jego ekipa muszą odnaleźć i przekonać legendę rocka do powrotu na scenę.",animation
catfish,"Nev, 24-letni fotograf z Nowego Jorku, nie ma pojęcia, w co się pakuje, gdy kontaktuje się z nim przez Facebooka pewna ośmiolatka, by uzyskać pozwolenie na namalowanie jednego z jego zdjęć.",documentary
alvin and the chipmunks: the squeakquel,"Dave decyduje, że jego podopieczni powinni zawiesić karierę i pójść do szkoły. Tymczasem zespołowi wyrasta konkurencja w postaci damskiego tria śpiewających wiewiórek.&nbsp;",animation
absentia,"Tricia nie może zapomnieć o mężu, który zaginął przed siedmioma laty. W powrocie do normalności pomaga jej siostra Callie.",horror
striptease,Była agentka FBI pracuje w klubie jako striptizerka.,thriller
clash of the titans,"Perseusz wyrusza na niebezpieczną wyprawę, by ocalić księżniczkę&nbsp;Andromedę. W wykonaniu misji pomagają mu niezwykłe stworzenia.",fantasy
evil angels,Dziewięciotygodniowa córeczka Michaela i Lindy Chamberlain zostaje zabita przez psa Dingo. Z powodu braku dowodów podejrzenie pada na zrozpaczonych rodziców. ,crime
the boondock saints ii: all saints day,"Bracia&nbsp;McManus, dowiedziawszy się o śmierci przyjaciela księdza, opuszczają bezpieczną farmę, by zemścić się na jego zabójcach.",crime
frozen ii,Elsa i Anna wraz z przyjaciółmi udają się do Zaczarowanego Lasu w poszukiwaniu pomocy dla swego Królestwa.,animation
blind fury,"Niewidomy weteran wojny wietnamskiej wraca do USA, by odnaleźć dawnego towarzysza broni.",action
trolls world tour,"Poppy i Mruk z przyjaciółmi wyruszają w wielką podróż, by dokonać niemożliwego: pogodzić ze sobą wszystkie Trolle i połączyć się przeciw wrogowi.",animation
warcraft,Pomiędzy rasami orków i ludzi wybucha krwawa wojna o terytorium.,fantasy
keanu,"Dwójka przyjaciół planuje odzyskać skradzionego kota, podając się za dealerów ulicznego gangu.",comedy
baby boy,"Jody jest wiecznym chłopcem. Nie ma pracy, ma za&nbsp;to&nbsp;dwójkę dzieci i&nbsp;coraz więcej zobowiązań. Do tego matka wraz z&nbsp;nowym facetem chcą, żeby się wreszcie wyprowadził.",drama
der mude tod,Kobieta otrzymuje od śmierci trzy szanse na uratowanie ukochanego. ,fantasy
nuit et brouillard," ""Noc i mgła"" to jeden pierwszych filmów dokumentalnych poświęconych obozom śmierci w nazistowskich Niemczech. Alain Resnais łączy w nim archiwalne nagrania wykonane w... ",documentary
tarzan,"Tarzan i Jane stają twarzą w twarz z armią najemników prowadzoną przez mężczyznę, który zagarnął majątek rodziców młodzieńca po tym, jak zginęli w katastrofie lotniczej.",animation
flaskepost fra p,"Na duńskiej plaży zostaje odnaleziona butelka z niepokojącym listem. Sprawa trafia do departamentu Q, zajmującego się niewyjaśnionymi przestępstwami sprzed lat. ",crime
the fly,Naukowiec Seth Brundle wskutek nieudolnie przeprowadzonego eksperymentu zaczyna przemieniać się w człowieka-muchę. ,horror
francuski numer,"Magda kupuje zdezelowanego mercedesa, by pojechać do Paryża wraz z czterema mężczyznami, którzy chcą zaoszczędzić na podróży. Wóz jest kradziony, a dziewczyna niefrasobliwa, więc problematyczne staje się już samo opuszczenie Warszawy.",comedy
gods of egypt,"Mściwy Set przejmuje tron, pogrążając Egipt w chaosie. Śmiertelnik Bek sprzymierza się z bogiem Horusem, by uratować ukochaną przed śmiercią oraz przywrócić krajowi pokój. ",fantasy
the losers,Grupa komandosów sił specjalnych zostaje zdradzona przez mocodawców. Uznani za zmarłych żołnierze chcą za wszelką cenę dokonać zemsty i oczyścić dobre imię.,action
eternals,"Opowieść o Eternals - przedwiecznej rasie nieśmiertelnych istot, które zamieszkiwały Ziemię i ukształtowały jej historię.",action
the yes men fix the world,Dwóch aktywistów przeprowadza prowokacje wymierzone przeciw korporacjom i rządom.,documentary
sen to chihiro no kamikakushi,"Mała Chihiro wyrusza w pełną niebezpieczeństw podróż, aby ocalić swoich rodziców.",fantasy
the look of silence,"Rodzina, która przetrwała ludobójstwo w Indonezji, stawia czoło mężczyźnie odpowiedzialnemu za śmierć jednego z ich braci.",biography
only the brave,Grupa strażaków walczy z pożarem trawiącym las. Ogień zaczyna zagrażać mieszkańcom miasteczka Yarnell w Arizonie.,biography
the imaginarium of doctor parnassus,Doktor Parnassus wystawiający w różnych częściach Londynu przedstawienie umożliwiające wnikanie do świata wyobraźni zostaje wezwany przez Diabła do spłaty długu.,fantasy
the twilight saga: eclipse,Bella będzie musiała ostatecznie wybrać pomiędzy miłością do wampira Edwarda a przyjaźnią z wilkołakiem Jacobem.,horror
the haunting,"Grupa osób cierpiących na bezsenność zgłasza się do badań prowadzonych w oddalonym od cywilizacji domu. Nie wiedzą, że grozi im śmiertelne niebezpieczeństwo.",horror
ghostland,"Po kilkunastu latach siostry wracają do swojego starego domu, w którym doszło do makabrycznej napaści. Koszmarne wspomnienie nie daje o sobie zapomnieć. ",horror
all about steve,"Mary i Steven zostają umówieni przez rodziców na randkę w ciemno. Ona jest pewna, że spotkała mężczyznę swojego życia, on jest przekonany, że ma do czynienia z wariatką.",comedy
city of ember,Dwójka nastolatków stara się wydostać z podziemnego miasta Ember.,family
mommy dead and dearest,"Dee Dee Blanchard manipuluje opinią publiczną, aby zdobyć współczucie i pomoc materialną dla chorej córki. ",documentary
anacondas: the hunt for the blood orchid,"Ekspedycja naukowa wyrusza na tereny zamieszkane przez olbrzymie węże, by zdobyć kwiat o niezwykłych właściwościach.",horror
the hole in the ground,"Sarah przeprowadza się ze swoim synkiem do domu na wsi. Pewnej nocy Chris znika, a kiedy się odnajduje, kobieta zaczyna podejrzewać, że chłopiec, który wrócił, może wcale nie być jej synem. ",horror
what dreams may come,"Po tragicznej śmierci dzieci Annie popełnia samobójstwo, za co trafia do Piekła. Po śmierci jej mąż budzi się w Niebie, skąd wyrusza w podróż, by ją odnaleźć. ",fantasy
tomorrowland,"Rozczarowany życiem Frank oraz inteligentna nastolatka Casey wyruszają na niebezpieczną misję, której celem jest odkrycie tajemnicy miejsca zagubionego w czasie i przestrzeni.",family
all dogs go to heaven 2,"Charlie Barkin powraca na Ziemię, aby odzyskać skradziony Róg Gabriela. ",animation
bulletproof,"Tajny agent policji przenika do półświatka, gdzie jego lojalność zostaje wystawiona na próbę.",comedy
robin williams: come inside my mind, Obraz ukazuje niezwykłe życie i karierę Robina Williamsa. Opowiedziana głównie jego słowami historia pokazuje drogę na szczyt nieprzeciętnego twórcy. W dokumencie HBO... ,documentary
happily never after,"Podczas nieobecności czarodzieja Munk i Mambo stają się odpowiedzialni za dobre zakończenie bajek. Gdy popełniają błąd, siły zła próbują przejąć władzę nad Światem Baśni. ",animation
terminator: dark fate,"Sarah Connor powraca, aby chronić dziewczynę imieniem Dani przed nowym Terminatorem Rev-9. ",action
cave of forgotten dreams,"Dokument opowiada o&nbsp;jaskini Chauveta&nbsp;w południowej&nbsp;Francji, w której latem 1994 roku odkryto prehistoryczne malowidła sprzed ponad 30 tys. lat.",documentary
yona,"Historia dziewczyny ze wsi, która w środowisku zdominowanym przez mężczyzn, mimo trudności i załamania nerwowego, staje się legendarną poetką.",biography
the condemned,"Dziesięciu więźniów skazanych na śmierć zostaje uwolnionych i przeniesionych do dżungli, gdzie walczą o życie.",action
fantomas se dechaine,"Fantomas dokonuje zuchwałych&nbsp;porwań znanych francuskich naukowców. Próbują mu w tym przeszkodzić komisarz Juve, dziennikarz Fandor i jego narzeczona, Hélène.",fantasy
cold creek manor,"Rodzina Tilsonów przeprowadza się do nowego domu. Niebawem poznaje poprzedniego właściciela nieruchomości, który jest psychopatą.",thriller
ice age: dawn of the dinosaurs,"Stado prehistorycznych przyjaciół wyrusza do zaginionego świata dinozaurów, by pomóc leniwcowi Sidowi.",animation
baiohazado: dijenereshon,Claire Redfield jest świadkiem wybuchu kolejnej apokalipsy zombie. Na odsiecz rusza jej Leon Kennedy.,animation
skinwalkers,"Strzeżony przez bliskich mały Timothy nie wie, że jest elementem przepowiedni, według której zadecyduje o losie wilkołaków.",horror
immortals,"Grecja jest tyranizowana przez króla Hyperiona. Do walki z nim rusza Tezeusz, śmiałek wspierany przez bogów.",fantasy
cleaner,"Tom Cutler zajmuje się czyszczeniem miejsc zbrodni. Po wykonaniu jednego ze zleceń odkrywa, że został wykorzystany do usunięcia dowodów zabójstwa.",crime
kill the messenger,Reporter pracujący dla San Jose Mercury News postanawia ujawnić powiązania CIA z organizacją przemycającą kokainę z Nikaragui do Kalifornii.,biography
daddy day camp," Sequel hitu ""Małolaty u taty"". Dwóch tatusiów, Charlie Hinton (Cuba Gooding Jr.) i Phil Ryerson (Paul Rae), w kolejnej przygodzie z bandą dzieciaków. Tym razem przyjmują... ",family
ant-man,"Oszust Scott Lang, wyposażony w kombinezon pozwalający na zmniejszanie się, pomaga swojemu mentorowi, Hankowi, zaplanować i wykonać skok, od którego zależą losy świata.",action
machine gun preacher,Sam Childers stara się o utworzenie sierocińca w rozdartej wojną Afryce.&nbsp;,biography
hasta la vista!,"Trzech niepełnosprawnych kumpli udaje się w szaloną podróż do Hiszpanii, by urzeczywistnić tam swoje seksualne fantazje.",comedy
chico &amp; rita,"W hawańskim klubie spotyka się dwoje ludzi, ona wokalistka, on pianista. Łącząca ich miłość, mimo przeciwności losu, trwa przez wiele lat.",animation
muppets most wanted,Podczas światowego tournée Muppety zostają wplątane w międzynarodową aferę kryminalną. Stoi za nią Constantine – znany złodziej diamentów i sobowtór Kermita.,family
el silencio del pantano,"Gdy dziennikarz, który został autorem kryminałów, przygląda się korupcji w&nbsp;ramach pisania nowej książki, granice między fikcją a&nbsp;rzeczywistością szybko się zacierają.",thriller
les quatre cents coups,Trzynastoletni Antoine czuje się nierozumiany przez rówieśników i dorosłych. Jego marzeniem jest ucieczka nad morze. ,crime
true romance,"Wiodący dotychczas spokojny tryb życia fan kina i komiksów zostaje uwikłany w zabójstwo, handel narkotykami oraz śledztwo FBI.",crime
spanish movie,"Ramira podejmuje pracę jako gosposia i niania. Szybko jednak dochodzi do tragedii, w dodatku okazuje się, że w domu dzieje się wiele niecodziennych zjawisk.",comedy
mechanic: resurrection,"Zabójca wykonuje niezwykle trudne zlecenia, aby uratować ukochaną. ",action
blithe spirit,"Ruth i Charles biorą udział w seansie spirytystycznym, w czasie którego przypadkowo zostaje przywołany duch byłej żony Charlesa. Od tej pory wszyscy muszą radzić sobie z zaskakującym miłosnym trójkątem. ",fantasy
the invisible man,"Po zerwaniu toksycznej relacji mąż Cecilii, naukowiec-wynalazca popełnia samobójstwo. Od tej pory zaczynają ją prześladować dziwne zdarzenia. ",horror
the smurfs,"Smerfy, uciekając przed Gargamelem, przenoszą się do Nowego Jorku.&nbsp;",family
happy feet,"Każdy szanujący się pingwin cesarski musi umieć śpiewać, ale Mambo nie ma po temu żadnych predyspozycji. Zamiast układać pieśń godową, odkrywa w sobie talent do tańca.",animation
the lego movie,"Emmet, przeciętna minifigurka LEGO, zostaje wzięty za wybranego do ocalenia świata. W ten sposób dołącza do drużyny, która ma powstrzymać złowrogiego tyrana.",animation
the limits of control,"Płatny morderca dostaje zlecenie, którego szczegółów dostarczają mu nieznajome osoby.",thriller
things heard &amp; seen,"Kiedy para porzuca Manhattan dla małego miasteczka, młoda kobieta odkrywa, że zarówno jej mąż, jak i&nbsp;nowy dom kryją mroczne sekrety.",horror
hotarubi no mori e,"Hotaru spotyka w lesie Gina, chłopca ducha, który - jeśli zostanie dotknięty przez człowieka - zniknie.",fantasy
8 mile,"Młody chłopak z Detroit, Jimmi, ledwie wiąże koniec z końcem. Jego marzeniem jest nagranie własnej płyty i kariera rapera.",biography
what happened to monday,"Siostry nazwane dniami tygodnia żyją w ukryciu. Wszystko ulega zmianie, gdy jedna z nich nie wraca do domu. ",thriller
kingsman: the golden circle,"Po ataku na siedzibę Kingsman Eggsy i Merlin udają się do Ameryki, by z pomocą siostrzanej organizacji Statesman schwytać sprawców zamachu.",action
mollys game,"Była narciarka Molly Bloom zakłada najbardziej ekskluzywny, nielegalny klub pokerowy w USA. Pewnego dnia do drzwi bohaterki pukają agenci FBI. ",biography
youve got mail,Kathleen dziedziczy po matce małą księgarnię. Niestety w pobliżu otwiera swój oddział największa nowojorska sieć wydawnicza. ,comedy
conan the destroyer,Mocarny wojownik podejmuje się misji eskortowania księżniczki Jehnny w drodze po magiczny róg. W zamian ma odzyskać zmarłą ukochaną. ,fantasy
waiting...,W jednym z amerykańskich barów zostaje zatrudniony nowy pracownik. Pozostała część załogi prowadzi żółtodzioba przez tajniki i sekrety ich zawodu. ,comedy
velvet buzzsaw,"Budzący respekt krytyk, wyrachowana właścicielka galerii i&nbsp;jej asystentka przejmują obrazy niedawno zmarłego artysty.&nbsp;",horror
triumph des willens,"Propagandowy dokument opowiadający o&nbsp;szóstym zjeździe NSDAP w Norymberdze, który odbył się jesienią 1934 roku.",documentary
deliver us from evil,Policjant z Nowego Jorku bada serię przestępstw. Pomaga mu znający się na egzorcyzmach ksiądz.,horror
the 4th floor,"Jane, projektantka wnętrz, wprowadza się do mieszkania po zmarłej babci. Nowi sąsiedzi nie są jednak przyjaźnie nastawieni. ",thriller
the roommate,"Kiedy Sara przenosi się do nowej szkoły, jej współlokatorką zostaje Rebecca, która skrywa sekret. ",thriller
malignant,"Madison jest sparaliżowana szokującymi wizjami makabrycznych morderstw, a jej udręka pogarsza się, gdy odkrywa, że to rzeczywistość. ",horror
gamer,"Niedaleka przyszłość. Kontrolowani przez graczy, prawdziwi skazańcy walczą na śmierć i życie, by zapewnić rozrywkę milionom widzów.",thriller
shinobi,Historia pary kochanków z rywalizujących ze sobą klanów ninja.,fantasy
family plot,"Starsza, zamożna kobieta postanawia odnaleźć siostrzeńca, by przekazać mu swój majątek. Do poszukiwań spadkobiercy wynajmuje wróżkę, która jest oszustką.",crime
chelovek s kinoapparatom,Dżiga Wiertow rejestruje okiem kamery życie w Moskwie pod koniec lat dwudziestych XX wieku. ,documentary
watership down,"Zaniepokojona wizją zbliżającego się niebezpieczeństwa grupa królików opuszcza stado i wyrusza w niebezpieczną podróż, aby znaleźć spokojne miejsce do życia.",animation
ratatouille,Szczur Remy marzy o karierze kucharza. Pewnego dnia trafia do ekskluzywnej paryskiej restauracji.,animation
walesa. czlowiek z nadziei,"Historia Lecha Wałęsy, który razem z ""Solidarnością"" walczył o Polskę wolną od komunizmu.",biography
shi," Cierpiąca na chorobę Alzheimera kobieta bierze udział w kursie poezji po tym, jak odkrywa, że wnuczek doprowadził do samobójstwa szkolnej koleżanki. ",drama
charming,"Nad księciem Czarusiem ciąży klątwa, która powoduje, że zakochuje się w nim każda napotkana dziewczyna. Żeby nie stracić prawa do tronu, książę będzie musiał dostosować się do ultimatum ojca i znaleźć miłość życia.",animation
hellboy,"Ekranizacja komiksu. Hellboy, przywołany z piekieł przez nazistów syn szatana, wychowuje się na bohatera narodu pod okiem amerykańskiego profesora. Po 40 latach musi stawić czoła ludziom, którzy powołali go do istnienia.",fantasy
its a wonderful life,"George Bailey popada w tarapaty finansowe, co skutkuje poważnym załamaniem nerwowym. Z opresji ratuje go anioł stróż, który pokazuje mu jak świat wyglądałby bez niego.",drama
point break,Banda nieuchwytnych przestępców od lat napada na banki. Trop prowadzi policję do grupy surferów. ,thriller
blades of glory,Po wdaniu się w bójkę dwaj łyżwiarze figurowi dostają dożywotni zakaz występów solowych. Postanawiają wygrać więc zawody jako pierwsza męska para.,comedy
le cercle rouge,"Złodziej, uciekinier i były snajper planują kradzież biżuterii. Ich zamiary chce udaremnić bezwzględny komisarz Mattei.",crime
the bye bye man,"Trójka przyjaciół bezwiednie uwalnia tajemniczą postać, która odpowiada za niewyobrażalnie złe zachowania u ludzi.",horror
ziarno prawdy,W Sandomierzu dochodzi do tajemniczej zbrodni. Stróże prawa pod wodzą Teodora Szackiego rozwiązują zagadkę morderstwa.&nbsp;,crime
prometheus,Grupa odkrywców organizuje wyprawę do odległych zakątków wszechświata. Wkrótce poszukiwania początków ludzkości zamienią się w walkę o przetrwanie gatunku.,horror
the chronicles of narnia: the voyage of the dawn treader,"Edmund i Łucja Pevensie powracają do Narnii, lecz tym razem towarzyszy im kuzyn Eustachy. Dzieci spotykają się z Kaspianem, który płynie na poszukiwanie siedmiu zaginionych baronów. ",family
batman forever,Batman i Robin muszą zmierzyć się z Dwiema Twarzami i Człowiekiem-Zagadką. Pomaga im piękna pani psycholog. ,fantasy
snake eyes: g.i. joe origins,"Snake Eyes zostaje przyjęty do starożytnego japońskiego klanu Arashikage, którego członkowie szkolą go na wojownika ninja. Jego honor i lojalność szybko zostają jednak wystawione na ciężką próbę, a on sam może stracić zaufanie najbliższych.",action
season of the witch,"Po latach walk dwaj krzyżowcy porzucają służbę i wracają do spustoszonej przez zarazę ojczyzny, gdzie zostają aresztowani. Aby uniknąć kary za dezercję, zgadzają się eskortować podejrzaną o czary dziewczynę. ",fantasy
machete,"Były agent federalny mści się na ludziach, którzy chcieli go wrobić w morderstwo.",action
exit wounds,"Funkcjonariusz&nbsp;Orin Boyd usiłuje ukrócić korupcję panującą w policji&nbsp;Detroit. Pomóc mu może jedynie handlarz bronią,&nbsp;Latrell Walker.",thriller
the girl on the train,"Rachel codziennie podróżuje do pracy tą samą trasą kolejową, obserwując przydrożne domy. Gdy mieszkanka jednego z nich znika, kobieta postanawia zeznać, co widziała.",thriller
prosta historia o morderstwie,Ginie policjant powiązany z przestępczym światem. Podejrzenie pada na jego syna. ,crime
cloverfield,Nowy Jork zostaje zaatakowany przez ogromnych rozmiarów monstrum. Grupa młodych ludzi próbuje wydostać się z pogrążonego w chaosie miasta.,action
le petit baigneur,Przemysłowiec zwalnia z pracy młodego konstruktora. Po pewnym czasie zaczyna żałować decyzji i próbuje namówić go do powrotu.,comedy
wrongfully accused,"Sławny skrzypek Ryan Harrison zostaje skazany na śmierć za morderstwo. Nikt mu nie wierzy, że mordercą jest ktoś inny. ",comedy
secondhand lions,Nieśmiały dziesięciolatek spędza wakacje na farmie dziwacznych wujów. ,family
elf,Wychowany wśród elfów Świętego Mikołaja Buddy wyrusza do Nowego Jorku w poszukiwaniu biologicznego ojca. ,family
de fem benspnd," Najnowsze dzieło Larsa von Triera, wielkiego manipulatora współczesnego kina, to prowokacja zacierająca granicę między fabułą a dokumentem. Tym razem von Trier wciągnął... ",documentary
damien: omen ii,Trzynastoletni Damien stopniowo odkrywa swoją tożsamość oraz przeznaczenie. ,horror
cursed,"Jimmy z siostrą bierze udział w niewielkim wypadku. Po kilku dniach rodzeństwo odkrywa, że to wydarzenie bardzo ich zmieniło.",horror
hhhh,Ambitny oficer SS Reinhard Heydrich obejmuje stanowisko zastępcy protektora Czech i Moraw. Ruch oporu znajduje sposób na ukrócenie jego krwawych rządów. ,biography
sabrina,Dwaj bracia z zamożnej rodziny zakochują się w córce szofera.,comedy
antz," Mrówka Z-4195 jest zwykłym robotnikiem, żyjącym w miliardowej, podzielonej na kasty społeczności. Pewnego dnia zakochuje się w pięknej księżniczce Bali. Mimo, że sytuacja... ",animation
pora mroku,Joanna w towarzystwie przyjaciół wyrusza na poszukiwania brata. Tropy prowadzą do opuszczonej fabryki. ,horror
pol wieku poezji pozniej," Ćwierć wieku po pogromie rivijskim (ostatnich wydarzeniach z Sagi) zostaje zaatakowane Kaer Morhen, stare siedliszcze wiedźminów z cechu Wilka. Napaści przewodzi potężny... ",fantasy
mr. &amp; mrs. smith,Para płatnych zabójców pracujących dla dwóch tajnych agencji wiedzie monotonne małżeńskie życie. Niespodziewanie dostają zlecenie na siebie nawzajem.,action
dragonball evolution,"Osiemnastoletni Goku wyrusza w podróż, by wraz z kompanami zebrać smocze kule i uratować świat przed złym Piccolo oraz demonem Oozaru.",fantasy
fun size,W trakcie imprezy Halloween nastolatka gubi młodszego brata. Musi go odnaleźć nim o zaginięciu dowie się matka. ,comedy
tous les matins du monde,"Samotny ojciec, mistrz gry na violi da gamba, poświęca się muzyce i wychowaniu córek. Wkrótce po Francji zaczynają krążyć legendy o jego umiejętnościach.",biography
the fourth kind,"Mieszkająca na Alasce psycholog próbuje rozwiązać sprawę zaginięć mieszkańców. Wkrótce odkrywa, że kilkoro jej pacjentów cierpi na przypadłość, która wiąże się z tajemniczymi zniknięciami. ",thriller
bebe,"Pierwszy rok z życia czwórki maluchów z różnych krańców świata, które w odmienny sposób poznają swoje otoczenie. ",documentary
